id,street_id,activity,task_description,status,street,start_year,stop_date_actual,route_ahead,route_back
402749802,16217,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,SPRING ST,2018,2018-11-14,SYRIAN ST,ELIAS WAY
941339435,3798,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,SPRING ST,2018,2018-11-14,DEVLIN ST,ZARUBA ST
90685055,7161,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,SPRING ST,2018,2018-11-14,ELIAS WAY,DENGLER ST
862912326,10995,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,SQUIRREL HILL AVE,2018,2018-11-15,MAYNARD ST,FAIR OAKS ST
601379891,11025,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,SQUIRREL HILL AVE,2018,2018-11-15,ALBEMARLE AVE,PLAINFIELD ST
1268285698,12616,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,SQUIRREL HILL AVE,2018,2018-11-15,PLAINFIELD ST,MAYNARD ST
871883220,3149,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,SQUIRREL HILL AVE,2018,2018-11-15,NORTHUMBERLAND ST,ALBEMARLE AVE
102845150,17098,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ST JOSEPH ST,2018,2018-11-14,RATON ST,OTTILLIA ST
1378684250,5075,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ST JOSEPH ST,2018,2018-11-14,ORMSBY ST,RATON ST
6314021,8802,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,STEINE ST,2018,,HUNNELL ST,RHINE ST
1893906335,20273,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,SUSQUEHANNA ST,2018,2018-12-11,BRUSHTON AVE,DURANGO WAY
1827334370,8030,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,SUSQUEHANNA ST,2018,2018-12-11,DURANGO WAY,N BRADDOCK AVE
298453805,10844,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,SYRIAN ST,2018,2018-11-14,BIS WAY,AZUL ST
348141350,3415,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,SYRIAN ST,2018,2018-11-14,SPRING ST,BIS WAY
625521148,8104,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,TARBEL ST,2018,2018-11-15,BELTRAM AVE,BARBADOES AVE
669505777,4535,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,TARRAGONNA ST,2018,2018-11-15,ALICE ST,DUART AVE
2123736291,8014,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,TARRAGONNA ST,2018,2018-11-15,DUART AVE,DAYTONA ST
2134693033,17444,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,TILDEN ST,2018,2018-11-15,SILVERTON AVE,VANN RD
1404468284,8025,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,TONER ST,2018,,SUPERIOR AVE,DEAD END
365036908,3455,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,TURRETT ST,2018,2018-11-07,RENFREW ST,LADSON ST
1632725018,14782,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,TUSTIN ST,2018,2018-11-13,MILTENBERGER ST,VAN BRAAM ST
1318859218,15313,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,TUSTIN ST,2018,2018-11-13,GIST ST,MILTENBERGER ST
595392759,19080,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,TUSTIN ST,2018,2018-11-13,JUMONVILLE ST,GIST ST
1804539612,910,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,TUSTIN ST,2018,2018-11-13,VAN BRAAM ST,MARION ST
1667281118,17513,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,TWAIN ST,2018,2018-11-13,MAGINN ST,MARSHALL AVE
1399317360,15704,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,TYNDALL ST,2018,2018-11-14,ALLENDALE ST,CITADEL ST
97453098,4481,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,TYNDALL ST,2018,2018-11-14,CITADEL ST,LANPARK ST
157391233,5943,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,UNIVERSAL ST,2018,2018-11-14,TYNDALL ST,CHETOPA ST
1671587726,17712,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,VALLEY VIEW ST,2018,,ZANE PL,DEAD END
213568033,7440,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,VIOLA ST,2018,,CATOCTIN WAY,MILROY ST
1488306846,8133,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,VIOLA ST,2018,,WATSON BLVD,CATOCTIN WAY
1322654323,8559,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,W AGNEW AVE,2018,2018-11-15,DELLROSE ST,BROWNSVILLE RD
1106645202,18662,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,WALDEN ST,2018,,LARKFIELD WAY,RUTH ST
418822496,20104,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,WALTON AVE,2018,2018-11-15,OVERVIEW ST,MIDWOOD AVE
440923056,17158,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,WATERMAN AVE,2018,2018-11-15,BRINWOOD AVE,HOPELAND ST
1003957402,5867,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,WATERMAN AVE,2018,2018-11-15,KIRK AVE,NOVEL WAY
1796163346,5894,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,WATERMAN AVE,2018,2018-11-15,NOVEL WAY,BRINWOOD AVE
2080871270,15876,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,WEDGEMERE ST,2018,,ROSSMORE AVE,GALLION AVE
500229381,4824,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,WELL ST,2018,2018-11-14,SWEETBRIAR ST,PLYER WAY
1616472211,5778,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,WELL ST,2018,2018-11-14,PLYER WAY,PLYMOUTH ST
1648246784,5947,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,WELLBORN WAY,2018,,MILNOR ST,CROTZER AVE
1425119493,2721,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,WERDER ST,2018,2018-11-14,LAKEWOOD ST,MARK WAY
239167614,5882,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,WERDER ST,2018,2018-11-14,MARK WAY,HERROD ST
551569405,13866,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,WESTMINSTER PL,2018,2018-11-15,ST JAMES ST,AMBERSON AVE
636339991,8485,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,WICKLIFF ST,2018,2018-11-07,56TH ST,56TH ST
1022584902,11381,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,WILT ST,2018,2018-11-07,LEISTER ST,YETTA AVE
716556409,1527,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,WINGATE ST,2018,2018-11-15,LAUGHLIN AVE,ELMTREE WAY
1190443888,16227,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,WINGATE ST,2018,2018-11-15,ELMTREE WAY,WYNOKA ST
1142645449,4025,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,WINGATE ST,2018,2018-11-15,WYNOKA ST,DEAD END
1242364578,10148,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,WINONA ST,2018,2018-11-14,EFFINGHAM ST,COVERDALE ST
401810111,5003,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,WITTMAN ST,2018,2018-11-14,WESTCHESTER ST,WINONA ST
781522083,15378,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,WOODWARD AVE,2018,2018-11-15,DEAD END,CAPITAL AVE
1103030662,4399,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,WOODWARD AVE,2018,2018-11-15,CAPITAL AVE,STETSON ST
1240520239,13801,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,WORTHINGTON ST,2018,2018-11-07,DRAVO WAY,JOSHUA ST
239667814,16597,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ZARUBA ST,2018,2018-11-14,CASTEL ST,SPRING ST
230915469,19009,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ZELDA ST,2018,2018-11-15,BERND ST,BELTZHOOVER AVE
1407969548,17052,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ALEPPO WAY,2018,2018-11-15,IBERIA ST,EUREKA ST
1432102816,8522,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ALEPPO WAY,2018,2018-11-15,RUXTON ST,IBERIA ST
640359516,14925,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ARCADE WAY,2018,2018-11-15,DEAD END,WOODBINE ST
871210950,18909,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ARCOLA WAY,2018,2018-11-13,SPRING GARDEN AVE,WELSER WAY
67693790,4670,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ARCOLA WAY,2018,2018-11-13,HIGH ST,SPRING GARDEN AVE
1589295652,18031,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,AVA WAY,2018,2018-11-15,ROSSMORE AVE,REPEAL WAY
681054914,350,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,AVA WAY,2018,2018-11-15,REPEAL WAY,GALLION AVE
1879487046,9107,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,AVA WAY,2018,2018-11-15,OLEATHA WAY,ROSSMORE AVE
432086693,19119,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,BARBARA WAY,2018,2018-11-07,DEAD END,KEARNS AVE
433444761,12277,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,BOTHWELL AVE,2018,,TRETOW ST,MILROY ST
383443659,7001,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,BOTHWELL AVE,2018,,DEAD END,TRETOW ST
1223494734,11417,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,BRANCH WAY,2018,2018-11-16,NAUGLE ST,MCELHINNY AVE
491657775,16919,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,BRANCH WAY,2018,2018-11-16,Z WAY,NAUGLE ST
1710469716,10971,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CALERA ST,2018,2018-11-16,CORLEY ST,GANGES WAY
687269247,11554,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CALERA ST,2018,2018-11-16,BALDWIN RD,CORLEY ST
1711013040,627,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CALERA ST,2018,2018-11-16,GANGES WAY,DEAD END
976805413,17037,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,COOLEY WAY,2018,2018-11-16,FLIGHT WAY,COX AVE
2128293221,3037,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,COOLEY WAY,2018,2018-11-16,INTERBORO AVE,FLIGHT WAY
975316900,10118,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CREST WAY,2018,2018-11-14,DEAD END,SPRINGFIELD ST
486007857,16247,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,EULER WAY,2018,2018-11-15,MEYRAN AVE,MCKEE PL
2063508862,10170,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,FELICIA WAY,2018,,STERRETT ST,ZENITH WAY
1933668469,18253,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,FELICIA WAY,2018,,COLLIER ST,STERRETT ST
1744147210,18323,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,FELICIA WAY,2018,,N BRADDOCK AVE,COLLIER ST
626583432,9535,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,FORMOSA WAY,2018,2018-11-15,N DALLAS AVE,LA SCHALL ST
1024011495,693,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,GREENBRIAR WAY,2018,2018-11-15,ELWOOD ST,ALDER ST
2021009847,3180,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,HAMLIN ST,2018,2018-11-13,FULTON ST,FONTELLA ST
2086650389,16809,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,HIGHWOOD ST,2018,,SHADELAND AVE,DEAD END
1915110548,16017,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ISHAM WAY,2018,2018-11-15,STEBBINS AVE,CROCUS WAY
1510243648,18751,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,KEITH WAY,2018,2018-11-15,WILKINS AVE,EOP
1326364972,10104,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,KINLEY WAY,2018,2018-11-16,LINDBERG AVE,WEST RUN RD
1582800888,1297,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,LARKINS WAY,2018,,S 26TH ST,S 25TH ST
138530549,6081,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,LARKINS WAY,2018,2018-11-15,S 18TH ST,S 17TH ST
1681740331,13153,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,MAKARY WAY,2018,2018-11-07,KIRK AVE,SPENCER AVE
1851733148,10606,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,MCCLARREN ST,2018,2018-11-13,DEAD END,UNNAMED10K WAY
1898677472,4298,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,MILROY ST,2018,,BOTHWELL AVE,VIOLA ST
1604253440,13265,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,MULBERRY WAY,2018,,36TH ST,35TH ST
2094920551,15501,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,MULBERRY WAY,2018,,21ST ST,20TH ST
467418444,836,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,MULBERRY WAY,2018,,35TH ST,34TH ST
1437309912,9003,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,MULBERRY WAY,2018,,20TH ST,19TH ST
894994212,8961,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,NEWBURN WAY,2018,2018-12-24,MELODY ST,VIDA WAY
1083886284,12818,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,PANKE AVE,2018,2018-11-15,DEAD END,TIOGA ST
1810741399,3145,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,PORTLAND WAY,2018,2018-11-13,LIVERY WAY,HAYS ST
1837486840,2814,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,PROSE WAY,2018,2018-11-07,VERSE WAY,BISHOP ST
1233465972,8729,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,PROSE WAY,2018,2018-11-07,GREENWOOD ST,VERSE WAY
1499397370,9593,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,RUGBY ST,2018,2018-11-07,WORTHINGTON ST,SOMERSET ST
784791785,13948,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,S WAY,2018,2018-11-16,T WAY,LOUGEAN AVE
1895488815,14868,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,S WAY,2018,2018-11-16,PLAPORT ST,T WAY
2049436110,13632,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,T WAY,2018,2018-11-16,SCORER ST,S WAY
1917388872,17249,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,VIDA WAY,2018,2018-12-24,STEWART AVE,NEWBURN WAY
602835280,9023,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,VIOLIN WAY,2018,2018-11-13,GLENVIEW PL,STANTON AVE
1725820534,2344,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,WERDER ST,2018,2018-11-14,DEAD END,HERROD ST
629183786,818,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,40TH ST,2018,2018-11-13,ST JOHNS WAY,BUTLER ST
616184164,9452,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,40TH ST,2018,2018-11-13,DAVISON ST,ST JOHNS WAY
331390407,2925,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,ARLINGTON AVE,2018,2019-01-11,BROWNSVILLE RD,MIDDLE ST
288293096,8685,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,ARLINGTON AVE,2018,2019-01-11,JOHN ST,E AMANDA AVE
1150737973,9432,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,ARLINGTON AVE,2018,2019-01-11,MIDDLE ST,JOHN ST
1301918479,19601,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,BAUSMAN ST,2018,2018-11-07,ROMEYN ST,KNOX AVE
1372532504,19602,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,BAUSMAN ST,2018,2018-11-07,GRIMES AVE,ROMEYN ST
916708013,19603,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,BAUSMAN ST,2018,2018-11-07,BAUSMAN ST,GRIMES AVE
1611152544,9573,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,BAUSMAN ST,2018,2018-11-07,KNOX AVE,BRICK WAY
961170212,13612,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,BIGELOW BLVD,2018,2019-04-02,LYTTON AVE,PARKMAN AVE
1150918324,18027,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,BIGELOW BLVD,2018,2019-04-02,TENNYSON AVE,LYTTON
372438196,4387,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,BIGELOW BLVD,2018,2019-04-02,RUSKIN AVE,TENNYSON AVE
1626941093,6525,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,BIGELOW BLVD,2018,2019-04-02,BAYARD ST,RUSKIN AVE
1349135058,15697,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,CENTRE AVE,2018,2018-12-13,EWART DR,LANDLEISS PL
730941606,1825,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,CENTRE AVE,2018,2018-12-13,HERRON AVE,WANDLESS ST
636415499,3323,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,CENTRE AVE,2018,2018-11-07,UNIVERSITY A DR,EWART DR
1027954422,9164,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,CENTRE AVE,2018,2018-12-13,LANDLEISS PL,HERRON AVE
2057317311,9534,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,CENTRE AVE,2018,2018-12-13,WANDLESS ST,MORGAN ST
1160309093,10198,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,HILLCREST ST,2018,,N AIKEN AVE,ELORA WAY
902839970,12043,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,HILLCREST ST,2018,,WICKLOW ST,FANNEL ST
1703666039,2817,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,HILLCREST ST,2018,,ELORA WAY,WICKLOW ST
634774133,4551,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,HILLCREST ST,2018,,N ATLANTIC AVE,N ATLANTIC AVE
461795852,5156,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,HILLCREST ST,2018,,FANNEL ST,DONNA ST
1367013476,7387,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,HILLCREST ST,2018,,DONNA ST,N ATLANTIC AVE
67543866,925,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,HILLCREST ST,2018,,N ATLANTIC AVE,N PACIFIC AVE
708531719,12035,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,ITIN ST,2018,2019-03-14,HIGH ST,CONCORD ST
1803368005,17613,"Mill and Overlay 4"" (Primary)",Project On Hold Until 2019 to Coordinate with Planned Utility Work.,Planned,MCPHERSON BLVD,2019,,GORDON ST,N DALLAS AVE
589227922,15508,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,MILWAUKEE ST,2018,2019-01-04,CLARISSA ST,BRYN MAWR RD
1360477087,18359,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,MILWAUKEE ST,2018,2019-01-04,BRYN MAWR RD,HERRON AVE
715714099,6299,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,MILWAUKEE ST,2018,2019-01-04,ORION ST,CLARISSA ST
35799800,6785,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,MILWAUKEE ST,2018,2019-01-04,ADELAIDE ST,ORION ST
1718553027,12041,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,N HIGHLAND AVE,2018,,WELLSTON WAY,WELLESLEY AVE
1726416674,12130,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,N HIGHLAND AVE,2018,,WAYNE RD,JACKSON ST
1382162448,12539,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,N HIGHLAND AVE,2018,,CALLOWHILL ST,BROWNING RD
303084676,12843,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,N HIGHLAND AVE,2018,,BUNKERHILL ST,HIGH PARK PL
1326231014,13760,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,N HIGHLAND AVE,2018,,BROWNING RD,ELGIN ST
